Mapping parameters for Gadus morhua (Atlantic cod)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  18 |  21 |  27 |  31 |  41 ,
Bounding Box (NSWE): ,83,35,-76,86

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,65,200,600
Temperature (°C),1,-0.9,2.54,12.29,16.08
Salinity (psu),1,6.2,29.5,34.8,39.3
Primary Production,1,328,546,1800,2935
Sea Ice Concentration,1,-0.9512169377449899,0,0.17,0.74
Distance to Land (km),0,0,8,263,967
 

Map data (HSPEC) for predicted occurrences (n = 4587): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Gadus,morhua,49.25,-43.75,7404:393:2,3628,9.39,34.36,704,0.0000275,705
Gadus,morhua,49.25,-9.75,7400:499:2,160,13.26,35.37,566,0,262
Gadus,morhua,49.75,-4.75,7400:394:4,80,12.81,35.25,1014,0,92
Gadus,morhua,49.75,-58.25,7405:498:3,93,4.6,31.52,933,0.14,18
Gadus,morhua,49.75,-8.75,7400:498:4,121,13.18,35.32,719,0,206
Gadus,morhua,49.75,0.75,1400:390:4,40,12.31,34.72,1616,0.01,4
Gadus,morhua,49.75,-4.25,7400:394:3,81,12.81,35.25,1031,0,92
Gadus,morhua,49.75,-8.25,7400:498:3,131,13.18,35.32,766,0,180
Gadus,morhua,49.75,-49.75,7404:499:4,936,4.12,33.26,821,0.02,295
Gadus,morhua,49.75,-3.75,7400:393:4,75,12.83,35.18,1061,0,92
Gadus,morhua,49.75,-61.75,7406:391:4,204,4.88,31.28,1459,0.11,72
Gadus,morhua,49.75,-66.75,7406:496:4,191,4.4,29.5,2438,0.13,18
Gadus,morhua,49.75,-3.25,7400:393:3,72,12.83,35.18,1047,0,99
Gadus,morhua,49.75,-57.75,7405:497:4,31,3.96,31.36,858,0.17,6
Gadus,morhua,49.75,-61.25,7406:391:3,218,4.88,31.28,1442,0.09,92
Gadus,morhua,49.75,-66.25,7406:496:3,292,4.4,29.5,2029,0.1,72
Gadus,morhua,49.75,-7.75,7400:497:4,122,13.02,35.27,868,0,144
Gadus,morhua,49.75,-1.25,7400:391:3,27,12.54,34.88,1449,0,14
Gadus,morhua,49.75,-56.75,7405:496:4,55,3.48,31.36,844,0.51,5
Gadus,morhua,49.75,-7.25,7400:497:3,119,13.02,35.27,914,0,108
Gadus,morhua,49.75,-0.75,7400:390:4,32,12.32,34.81,1415,0,72
Gadus,morhua,49.75,-55.75,7405:495:4,53,3.09,31.71,957,0.19,12
Gadus,morhua,49.75,-60.75,7406:390:4,232,4.8,31.37,1367,0.1,92
Gadus,morhua,49.75,-65.75,7406:495:4,300,4.47,29.5,1823,0.1,92
Gadus,morhua,49.75,-0.25,7400:390:3,39,12.32,34.81,1549,0,72
Gadus,morhua,49.75,-55.25,7405:495:3,212,3.09,31.71,1031,0.19,17
Gadus,morhua,49.75,-60.25,7406:390:3,148,4.8,31.37,1382,0.09,92
Gadus,morhua,49.75,-65.25,7406:495:3,272,4.47,30.2,1808,0.1,92
Gadus,morhua,49.75,-6.25,7400:496:3,80,12.9,35.24,1009,0,17
Gadus,morhua,49.75,-54.75,7405:394:4,172,2.95,32.02,999,0.17,18
Gadus,morhua,49.75,-5.75,7400:495:4,94,12.83,35.27,1041,0,72
Gadus,morhua,49.75,-54.25,7405:394:3,83,2.95,32.02,1031,0.18,17
Gadus,morhua,49.75,-5.25,7400:495:3,88,12.83,35.27,1075,0,92
Gadus,morhua,49.75,-53.75,7405:393:4,87,3.2,32.34,1038,0.14,72
Gadus,morhua,49.75,-53.25,7405:393:3,173,3.2,32.34,966,0.12,92
Gadus,morhua,49.75,-52.75,7405:392:4,392,3.29,32.43,871,0.1,102
Gadus,morhua,49.75,-52.25,7405:392:3,332,3.29,32.43,845,0.09,127
Gadus,morhua,49.75,-51.75,7405:391:4,264,3.39,32.68,880,0.08,158
Gadus,morhua,49.75,-64.75,7406:394:4,210,4.69,30.2,1873,0.11,72
Gadus,morhua,49.75,-51.25,7405:391:3,283,3.39,32.68,843,0.06,191
Gadus,morhua,49.75,-64.25,7406:394:3,135,4.69,30.2,1858,0.14,13
Gadus,morhua,49.75,-11.25,7401:391:3,477,13.4,35.47,635,0,255
Gadus,morhua,49.75,-50.75,7405:390:4,315,3.66,32.97,939,0.05,225
Gadus,morhua,49.75,-63.75,7406:393:4,54,4.66,30.2,1775,0.16,8
Gadus,morhua,49.75,-50.25,7405:390:3,378,3.66,32.97,944,0.03,260
Gadus,morhua,49.75,-59.75,7405:499:4,182,4.86,31.45,1359,0.09,92
Gadus,morhua,49.75,-10.75,7401:390:4,177,13.33,35.43,599,0,234
Gadus,morhua,49.75,-63.25,7406:393:3,89,4.66,30.2,1754,0.2,6
Gadus,morhua,49.75,-59.25,7405:499:3,236,4.86,31.45,1188,0.09,102
Gadus,morhua,49.75,-9.75,7400:499:4,139,13.26,35.37,685,0,206
Gadus,morhua,49.75,-9.25,7400:499:3,131,13.26,35.37,746,0,203
Gadus,morhua,49.75,-62.75,7406:392:4,128,4.71,31.28,1595,0.15,11
Gadus,morhua,49.75,-58.75,7405:498:4,181,4.6,31.52,1030,0.09,72
Gadus,morhua,49.75,-62.25,7406:392:3,151,4.71,31.28,1509,0.12,17
Gadus,morhua,49.75,-67.25,7406:497:3,44,4.48,29.5,2935,0.19,5
Gadus,morhua,49.75,0.25,1400:390:3,37,12.31,34.72,1740,0,12
Gadus,morhua,50.25,-63.75,7506:103:2,48,4.23,30.2,2124,0.18,11
Gadus,morhua,50.25,-53.75,7505:103:2,277,2.58,32.34,940,0.13,102
Gadus,morhua,50.25,-63.25,7506:103:1,75,4.23,30.2,2263,0.25,10
Gadus,morhua,50.25,-53.25,7505:103:1,337,2.58,32.34,906,0.12,126
Gadus,morhua,50.25,-62.75,7506:102:2,78,4.26,31.28,2203,0.17,11
Gadus,morhua,50.25,-9.25,7500:209:1,115,12.85,35.25,837,0,147
Gadus,morhua,50.25,-62.25,7506:102:1,68,4.26,31.28,2144,0.14,10
Gadus,morhua,50.25,-61.75,7506:101:2,37,4.48,31.28,1978,0.11,8
Gadus,morhua,50.25,-59.75,7505:209:2,66,4.43,31.45,1608,0.16,15
Gadus,morhua,50.25,-52.75,7505:102:2,423,2.72,32.65,863,0.12,152
Gadus,morhua,50.25,-61.25,7506:101:1,49,4.48,31.28,2042,0.13,8
Gadus,morhua,50.25,-8.75,7500:208:2,121,12.78,35.19,808,0,152
Gadus,morhua,50.25,-59.25,7505:209:1,143,4.43,31.3,1472,0.14,71
Gadus,morhua,50.25,-52.25,7505:102:1,282,2.72,32.65,900,0.09,168
Gadus,morhua,50.25,-60.75,7506:100:2,59,4.39,31.37,1927,0.1,10
Gadus,morhua,50.25,-8.25,7500:208:1,116,12.78,35.19,863,0,167
Gadus,morhua,50.25,-58.75,7505:208:2,192,4.06,31.3,1192,0.11,91
Gadus,morhua,50.25,-58.25,7505:208:1,246,4.06,31.3,943,0.12,71
Gadus,morhua,50.25,-51.75,7505:101:2,279,3.06,32.95,918,0.08,190
Gadus,morhua,50.25,-7.75,7500:207:2,107,12.62,35.13,990,0,156
Gadus,morhua,50.25,-51.25,7505:101:1,306,3.06,32.95,878,0.06,217
Gadus,morhua,50.25,-7.25,7500:207:1,108,12.62,35.13,1030,0,126
Gadus,morhua,50.25,-50.75,7505:100:2,358,3.58,33.27,1062,0.04,247
Gadus,morhua,50.25,-6.75,7500:206:2,100,12.46,35.06,983,0,102
Gadus,morhua,50.25,-57.75,7505:207:2,161,3.61,31.36,936,0.17,15
Gadus,morhua,50.25,-50.25,7505:100:1,779,3.58,33.27,953,0.03,278
Gadus,morhua,50.25,-6.25,7500:206:1,81,12.46,35.06,944,0,71
Gadus,morhua,50.25,-56.75,7505:206:2,85,3.13,31.36,785,0.28,3
Gadus,morhua,50.25,-5.25,7500:205:1,25,12.38,35.27,1080,0,11
Gadus,morhua,50.25,-4.75,7500:104:2,49,12.39,35.25,995,0,11
Gadus,morhua,50.25,-55.75,7505:205:2,186,2.72,31.71,1033,0.19,17
Gadus,morhua,50.25,-4.25,7500:104:1,56,12.39,35.25,1049,0,14
Gadus,morhua,50.25,-55.25,7505:205:1,207,2.72,31.71,937,0.14,71
Gadus,morhua,50.25,-11.25,7501:101:1,946,12.98,35.42,686,0,215
Gadus,morhua,50.25,-3.75,7500:103:2,53,12.5,35.18,1087,0,12
Gadus,morhua,50.25,-3.25,7500:103:1,55,12.5,35.18,1340,0,48
Gadus,morhua,50.25,-10.75,7501:100:2,217,12.9,35.37,647,0,189
Gadus,morhua,50.25,-10.25,7501:100:1,129,12.9,35.36,650,0,167
Gadus,morhua,50.25,-66.75,7506:206:2,49,4.27,29.5,2832,0.15,4
Gadus,morhua,50.25,1.25,1500:101:1,43,12,34.72,2282,0.03,17
Gadus,morhua,50.25,-1.75,7500:101:2,46,12.38,34.88,1520,0,91
Gadus,morhua,50.25,-66.25,7506:206:1,78,4.27,29.5,2708,0.12,9
Gadus,morhua,50.25,-1.25,7500:101:1,49,12.38,34.88,1586,0,91
Gadus,morhua,50.25,-65.75,7506:205:2,109,4.29,30.2,2499,0.12,11
Gadus,morhua,50.25,-54.75,7505:104:2,235,2.54,32.02,862,0.15,91
Gadus,morhua,50.25,-65.25,7506:205:1,111,4.29,30.2,2263,0.13,12
Gadus,morhua,50.25,0.75,1500:100:2,46,12.13,34.72,1495,0.02,71
Gadus,morhua,50.25,-54.25,7505:104:1,281,2.54,32.02,916,0.15,91
Gadus,morhua,50.25,-64.75,7506:104:2,122,4.31,30.2,2071,0.13,11
Gadus,morhua,50.25,0.25,1500:100:1,43,12.13,34.72,1246,0.01,91
Gadus,morhua,50.25,-0.75,7500:100:2,50,12.24,34.88,1572,0,91
Gadus,morhua,50.25,-64.25,7506:104:1,69,4.31,30.2,2482,0.16,12
Gadus,morhua,50.75,-53.25,7505:103:3,387,2.58,32.34,805,0.14,167
Gadus,morhua,50.75,-9.75,7500:209:4,128,12.85,35.25,908,0,101
Gadus,morhua,50.75,-9.25,7500:209:3,124,12.85,35.25,1091,0,91
Gadus,morhua,50.75,-52.75,7505:102:4,327,2.72,32.65,870,0.11,189
Gadus,morhua,50.75,-8.75,7500:208:4,117,12.78,35.18,1230,0,101
Gadus,morhua,50.75,-52.25,7505:102:3,229,2.72,32.65,844,0.1,216
Gadus,morhua,50.75,-8.25,7500:208:3,102,12.78,35.18,1282,0,125
Gadus,morhua,50.75,-58.25,7505:208:3,131,4.06,31.3,1176,0.15,70
Gadus,morhua,50.75,-51.75,7505:101:4,236,3.06,32.95,883,0.07,233
Gadus,morhua,50.75,-7.75,7500:207:4,109,12.62,35.13,1179,0,146
Gadus,morhua,50.75,-51.25,7505:101:3,291,3.06,32.95,840,0.06,255
Gadus,morhua,50.75,-7.25,7500:207:3,104,12.62,35.13,1031,0,152
Gadus,morhua,50.75,-57.75,7505:207:4,141,3.61,31.36,1062,0.18,70
Gadus,morhua,50.75,-50.75,7505:100:4,445,3.58,33.27,1078,0.04,280
Gadus,morhua,50.75,-6.25,7500:206:3,97,12.46,35.06,1029,0,101
Gadus,morhua,50.75,-57.25,7505:207:3,59,3.61,31.36,739,0.25,12
Gadus,morhua,50.75,-56.25,7505:206:3,62,3.13,31.71,764,0.22,5
Gadus,morhua,50.75,-5.75,7500:205:4,83,12.38,35.06,941,0,88
Gadus,morhua,50.75,-5.25,7500:205:3,63,12.38,35.06,905,0,53
Gadus,morhua,50.75,-55.75,7505:205:4,112,2.72,31.71,759,0.2,16
Gadus,morhua,50.75,-4.75,7500:104:4,52,12.39,35.25,1151,0,12
Gadus,morhua,50.75,-55.25,7505:205:3,152,2.72,31.71,760,0.18,70
Gadus,morhua,50.75,-13.25,7501:103:3,2352,13.17,35.48,443,0,272
Gadus,morhua,50.75,-11.25,7501:101:3,971,12.98,35.42,655,0,166
Gadus,morhua,50.75,-3.25,7500:103:3,36,12.5,35.18,1326,0,7
Gadus,morhua,50.75,-10.75,7501:100:4,220,12.9,35.36,661,0,152
Gadus,morhua,50.75,-10.25,7501:100:3,146,12.9,35.36,796,0,125
Gadus,morhua,50.75,-2.75,7500:102:4,33,12.48,34.88,1439,0,8
Gadus,morhua,50.75,-2.25,7500:102:3,11,12.48,34.88,1312,0,6
Gadus,morhua,50.75,1.25,1500:101:3,37,12,34.59,1729,0.03,53
Gadus,morhua,50.75,-1.75,7500:101:4,15,12.38,34.88,1289,0.00054945,9
Gadus,morhua,50.75,1.75,1500:101:4,29,12,34.59,1746,0.01,6
Gadus,morhua,50.75,-1.25,7500:101:3,7,12.38,34.88,1526,0,10
Gadus,morhua,50.75,-54.75,7505:104:4,199,2.54,32.02,799,0.17,101
Gadus,morhua,50.75,0.25,1500:100:3,39,12.13,34.72,1727,0.02,11
Gadus,morhua,50.75,-54.25,7505:104:3,255,2.54,32.02,808,0.16,125
Gadus,morhua,50.75,0.75,1500:100:4,38,12.13,34.72,1513,0.03,16
Gadus,morhua,50.75,-0.75,7500:100:4,31,12.24,34.88,1726,0.01,12
Gadus,morhua,50.75,-0.25,7500:100:3,43,12.24,34.72,1741,0.02,12
Gadus,morhua,50.75,-53.75,7505:103:4,282,2.58,32.34,805,0.14,152
Gadus,morhua,51.25,-56.25,7505:216:1,17,2.49,31.71,772,0.26,2
Gadus,morhua,51.25,-53.25,7505:113:1,317,2.02,32.48,678,0.14,174
Gadus,morhua,51.25,-55.75,7505:215:2,31,2.1,31.71,742,0.22,10
Gadus,morhua,51.25,-52.75,7505:112:2,424,2.28,32.85,730,0.12,209
Gadus,morhua,51.25,-55.25,7505:215:1,155,2.1,32.08,735,0.22,17
Gadus,morhua,51.25,-52.25,7505:112:1,371,2.28,32.85,759,0.09,244
Gadus,morhua,51.25,-9.75,7500:219:2,98,12.49,35.36,1291,0,70
Gadus,morhua,51.25,-9.25,7500:219:1,96,12.49,35.25,1182,0,17
Gadus,morhua,51.25,-51.75,7505:111:2,283,2.9,33.2,793,0.08,278
Gadus,morhua,51.25,-51.25,7505:111:1,252,2.9,33.2,715,0.05,299
Gadus,morhua,51.25,-8.75,7500:218:2,104,12.53,35.18,1184,0,70
Gadus,morhua,51.25,-8.25,7500:218:1,99,12.53,35,1181,0,90
Gadus,morhua,51.25,-50.75,7505:110:2,290,3.63,33.53,891,0.04,320
Gadus,morhua,51.25,4.25,1500:114:1,4,11.57,33.43,2017,0.00927229,2
Gadus,morhua,51.25,-50.25,7505:110:1,590,3.63,33.53,836,0.02,343
Gadus,morhua,51.25,-4.75,7500:114:2,54,12.01,34.4,1501,0,48
Gadus,morhua,51.25,-11.25,7501:111:1,312,12.6,35.38,634,0,124
Gadus,morhua,51.25,-4.25,7500:114:1,38,12.01,34.4,1459,0,14
Gadus,morhua,51.25,-7.75,7500:217:2,103,12.37,35,1062,0,90
Gadus,morhua,51.25,3.75,1500:113:2,7,11.57,33.88,2057,0.01,3
Gadus,morhua,51.25,-7.25,7500:217:1,98,12.37,35,1007,0,100
Gadus,morhua,51.25,3.25,1500:113:1,9,11.57,33.88,1881,0.01,5
Gadus,morhua,51.25,-3.75,7500:113:2,44,12.29,35.18,1498,0,8
Gadus,morhua,51.25,-10.25,7501:110:1,134,12.52,35.36,1052,0,90
Gadus,morhua,51.25,2.75,1500:112:2,24,11.55,34.25,1733,0.00937093,11
Gadus,morhua,51.25,-6.75,7500:216:2,89,12.07,34.93,1155,0,124
Gadus,morhua,51.25,2.25,1500:112:1,31,11.55,34.59,1775,0.01,16
Gadus,morhua,51.25,1.25,1500:111:1,17,11.66,34.59,1812,0.02,10
Gadus,morhua,51.25,1.75,1500:111:2,28,11.66,34.59,1859,0.01,48
Gadus,morhua,51.25,-58.25,7505:218:1,82,3.59,31.3,1104,0.18,11
Gadus,morhua,51.25,-57.75,7505:217:2,104,3.22,31.36,1161,0.22,16
Gadus,morhua,51.25,-54.75,7505:114:2,185,1.96,32.08,787,0.18,70
Gadus,morhua,51.25,-6.25,7500:216:1,102,12.07,34.93,1113,0,124
Gadus,morhua,51.25,-57.25,7505:217:1,68,3.22,31.36,773,0.23,17
Gadus,morhua,51.25,-54.25,7505:114:1,237,1.96,32.08,747,0.17,104
Gadus,morhua,51.25,-5.75,7500:215:2,88,11.97,34.93,1206,0,100
Gadus,morhua,51.25,-56.75,7505:216:2,46,2.49,31.36,561,0.4,10
Gadus,morhua,51.25,-53.75,7505:113:2,242,2.02,32.48,716,0.15,139
Gadus,morhua,51.25,-5.25,7500:215:1,74,11.97,34.4,1310,0,72
Gadus,morhua,51.75,-55.75,7505:215:4,54,2.1,31.38,554,0.23,15
Gadus,morhua,51.75,-52.75,7505:112:4,329,2.28,32.85,647,0.11,207
Gadus,morhua,51.75,-55.25,7505:215:3,111,2.1,31.38,643,0.2,17
Gadus,morhua,51.75,-52.25,7505:112:3,373,2.28,32.85,710,0.09,241
Gadus,morhua,51.75,-9.75,7500:219:4,15,12.49,35.36,924,0,9
Gadus,morhua,51.75,-51.75,7505:111:4,367,2.9,33.2,744,0.08,275
Gadus,morhua,51.75,-51.25,7505:111:3,354,2.9,33.2,692,0.05,310
Gadus,morhua,51.75,-8.75,7500:218:4,34,12.53,35,939,0,5
Gadus,morhua,51.75,-8.25,7500:218:3,51,12.53,35,1170,0,11
Gadus,morhua,51.75,-50.75,7505:110:4,359,3.63,33.53,736,0.04,344
Gadus,morhua,51.75,4.25,1500:114:3,2,11.57,33.43,2124,0.00925529,10
Gadus,morhua,51.75,-50.25,7505:110:3,1219,3.63,33.53,654,0.01,379
Gadus,morhua,51.75,-4.75,7500:114:4,23,12.01,34.4,1468,0,8
Gadus,morhua,51.75,-11.25,7501:111:3,220,12.6,35.38,638,0,103
Gadus,morhua,51.75,3.75,1500:113:4,12,11.57,33.88,2396,0.01,14
Gadus,morhua,51.75,-4.25,7500:114:3,34,12.01,34.4,1411,0,7
Gadus,morhua,51.75,-7.75,7500:217:4,70,12.37,35,1187,0,17
Gadus,morhua,51.75,-7.25,7500:217:3,83,12.37,35,1047,0,69
Gadus,morhua,51.75,3.25,1500:113:3,24,11.57,33.88,1799,0.02,69
Gadus,morhua,51.75,-10.75,7501:110:4,137,12.52,35.36,889,0,69
Gadus,morhua,51.75,-3.75,7500:113:4,62,12.29,34.4,1443,0.0013289,3
Gadus,morhua,51.75,-10.25,7501:110:3,45,12.52,35.36,993,0,14
Gadus,morhua,51.75,-6.75,7500:216:4,73,12.07,34.93,1194,0,90
Gadus,morhua,51.75,2.75,1500:112:4,31,11.55,34.25,1732,0.00885917,90
Gadus,morhua,51.75,-6.25,7500:216:3,88,12.07,34.93,1319,0,90
Gadus,morhua,51.75,2.25,1500:112:3,34,11.55,34.25,1729,0.00361,90
Gadus,morhua,51.75,1.75,1500:111:4,29,11.66,34.59,1992,0.01,69
Gadus,morhua,51.75,1.25,1500:111:3,25,11.66,34.59,1488,0.03,15
Gadus,morhua,51.75,-54.75,7505:114:4,204,1.96,32.08,735,0.19,69
Gadus,morhua,51.75,-54.25,7505:114:3,251,1.96,32.08,744,0.17,103
Gadus,morhua,51.75,-5.75,7500:215:4,96,11.97,34.4,1466,0,69
Gadus,morhua,51.75,-56.75,7505:216:4,41,2.49,31.38,746,0.29,3
Gadus,morhua,51.75,-53.75,7505:113:4,373,2.02,32.48,679,0.16,138
Gadus,morhua,51.75,-5.25,7500:215:3,28,11.97,34.4,1534,0,15
Gadus,morhua,51.75,-56.25,7505:216:3,57,2.49,31.38,586,0.31,11
Gadus,morhua,51.75,-53.25,7505:113:3,388,2.02,32.48,613,0.13,172
Gadus,morhua,52.25,-6.25,7500:226:1,42,11.55,34.4,1456,0,15
Gadus,morhua,52.25,3.75,1500:123:2,26,11.27,33.88,2193,0.01,68
Gadus,morhua,52.25,3.25,1500:123:1,29,11.27,33.88,1560,0.00342833,99
Gadus,morhua,52.25,-5.75,7500:225:2,90,11.47,34.4,1354,0,68
Gadus,morhua,52.25,-12.25,7501:122:1,700,12.43,35.38,471,0,170
Gadus,morhua,52.25,-5.25,7500:225:1,121,11.47,34.4,1563,0,17
Gadus,morhua,52.25,2.75,1500:122:2,37,11.2,34.25,1686,0.00115167,102
Gadus,morhua,52.25,2.25,1500:122:1,37,11.2,34.25,1830,0.01,68
Gadus,morhua,52.25,-11.75,7501:121:2,375,12.29,35.32,542,0,136
Gadus,morhua,52.25,-11.25,7501:121:1,159,12.29,35.31,695,0,102
Gadus,morhua,52.25,1.75,1500:121:2,22,11.17,34.25,2144,0.01,13
Gadus,morhua,52.25,-4.75,7500:124:2,104,11.45,34.4,1442,0,14
Gadus,morhua,52.25,1.25,1500:121:1,5,11.17,34.59,1778,0.01,1
Gadus,morhua,52.25,-4.25,7500:124:1,71,11.45,34.4,1133,0,8
Gadus,morhua,52.25,-10.75,7501:120:2,107,12.21,35.2,886,0,68
Gadus,morhua,52.25,-54.75,7505:124:2,194,1.35,32.11,694,0.19,99
Gadus,morhua,52.25,-54.25,7505:124:1,221,1.35,32.12,657,0.18,122
Gadus,morhua,52.25,-53.75,7505:123:2,336,1.54,32.65,576,0.15,151
Gadus,morhua,52.25,-53.25,7505:123:1,299,1.54,32.65,560,0.13,182
Gadus,morhua,52.25,-52.75,7505:122:2,255,1.98,33.07,615,0.1,214
Gadus,morhua,52.25,-52.25,7505:122:1,275,1.98,33.07,661,0.09,247
Gadus,morhua,52.25,-51.75,7505:121:2,298,2.89,33.43,710,0.06,280
Gadus,morhua,52.25,-51.25,7505:121:1,466,2.89,33.43,664,0.04,313
Gadus,morhua,52.25,-55.75,7505:225:2,21,1.31,31.38,716,0.25,9
Gadus,morhua,52.25,-50.75,7505:120:2,1296,3.74,33.75,651,0.01,347
Gadus,morhua,52.25,-55.25,7505:225:1,152,1.31,31.38,802,0.23,68
Gadus,morhua,52.25,4.75,1500:124:2,3,11.33,33.43,1868,0.0078567,16
Gadus,morhua,52.25,-7.25,7500:227:1,39,11.93,35,1265,0,6
Gadus,morhua,52.25,4.25,1500:124:1,20,11.33,33.43,1972,0.01,16
Gadus,morhua,52.25,-6.75,7500:226:2,33,11.55,34.93,1330,0,9
Gadus,morhua,52.75,-5.75,7500:225:4,52,11.47,34.4,1441,0,50
Gadus,morhua,52.75,2.75,1500:122:4,37,11.2,34.25,1774,0.00249833,101
Gadus,morhua,52.75,-5.25,7500:225:3,107,11.47,34.4,1319,0,67
Gadus,morhua,52.75,2.25,1500:122:3,32,11.2,34.25,2098,0.01,67
Gadus,morhua,52.75,-11.75,7501:121:4,181,12.29,35.32,599,0,148
Gadus,morhua,52.75,-11.25,7501:121:3,134,12.29,35.31,737,0,121
Gadus,morhua,52.75,1.75,1500:121:4,20,11.17,34.59,2087,0.01,12
Gadus,morhua,52.75,-4.75,7500:124:4,77,11.45,34.4,1468,0,16
Gadus,morhua,52.75,1.25,1500:121:3,8,11.17,34.59,1498,0.01,1
Gadus,morhua,52.75,-4.25,7500:124:3,60,11.45,34.4,1352,0,14
Gadus,morhua,52.75,-54.75,7505:124:4,185,1.35,32.11,595,0.2,101
Gadus,morhua,52.75,-10.75,7501:120:4,116,12.21,35.2,840,0,99
Gadus,morhua,52.75,-54.25,7505:124:3,229,1.35,32.12,615,0.17,135
Gadus,morhua,52.75,-53.75,7505:123:4,360,1.54,32.65,578,0.15,168
Gadus,morhua,52.75,-53.25,7505:123:3,305,1.54,32.65,579,0.12,202
Gadus,morhua,52.75,-52.75,7505:122:4,240,1.98,33.07,623,0.1,236
Gadus,morhua,52.75,5.75,1500:225:4,4,11.26,33.49,1674,0.00681768,13
Gadus,morhua,52.75,-52.25,7505:122:3,273,1.98,33.07,639,0.08,266
Gadus,morhua,52.75,5.25,1500:225:3,14,11.26,33.49,1733,0.00664654,17
Gadus,morhua,52.75,-51.75,7505:121:4,527,2.89,33.43,654,0.04,297
Gadus,morhua,52.75,-51.25,7505:121:3,1616,2.89,33.43,675,0.03,328
Gadus,morhua,52.75,-55.75,7505:225:4,52,1.31,31.38,763,0.24,14
Gadus,morhua,52.75,-55.25,7505:225:3,157,1.31,31.38,785,0.23,67
Gadus,morhua,52.75,4.75,1500:124:4,10,11.33,33.43,1861,0.00725874,16
Gadus,morhua,52.75,4.25,1500:124:3,24,11.33,33.43,2290,0.01,67
Gadus,morhua,52.75,-6.25,7500:226:3,24,11.55,34.4,1575,0,6
Gadus,morhua,52.75,3.25,1500:123:3,30,11.27,33.88,1678,0.0013325,121
Gadus,morhua,52.75,3.75,1500:123:4,25,11.27,33.88,1675,0.00295667,99
Gadus,morhua,53.25,-4.25,7500:134:1,17,10.98,34.16,1291,0.01,8
Gadus,morhua,53.25,-10.75,7501:130:2,119,11.92,35.22,842,0,67
Gadus,morhua,53.25,-53.75,7505:133:2,346,1.6,32.92,542,0.15,166
Gadus,morhua,53.25,-10.25,7501:130:1,81,11.92,35.22,1006,0,16
Gadus,morhua,53.25,-3.75,7500:133:2,53,10.87,34.16,1181,0.03,6
Gadus,morhua,53.25,-53.25,7505:133:1,455,1.6,32.92,572,0.11,200
Gadus,morhua,53.25,-3.25,7500:133:1,38,10.87,34.16,1178,0.12,5
Gadus,morhua,53.25,-52.75,7505:132:2,441,2.15,33.33,572,0.09,233
Gadus,morhua,53.25,-52.25,7505:132:1,495,2.15,33.33,641,0.05,266
Gadus,morhua,53.25,4.75,1500:134:2,17,10.95,33.77,2016,0.01,16
Gadus,morhua,53.25,4.25,1500:134:1,25,10.95,33.77,1807,0.00408167,67
Gadus,morhua,53.25,3.75,1500:133:2,27,10.85,34.11,1531,0.0015125,100
Gadus,morhua,53.25,3.25,1500:133:1,28,10.85,34.11,1897,0.00110833,133
Gadus,morhua,53.25,5.25,1500:235:1,16,10.95,33.49,2299,0.00594417,16
Gadus,morhua,53.25,2.25,1500:132:1,31,10.75,34.38,1791,0.00152667,98
Gadus,morhua,53.25,2.75,1500:132:2,27,10.75,34.38,1889,0.00102667,120
Gadus,morhua,53.25,-55.75,7505:235:2,43,1.08,31.57,722,0.28,12
Gadus,morhua,53.25,1.75,1500:131:2,30,10.6,34.59,1910,0.00490083,89
Gadus,morhua,53.25,-55.25,7505:235:1,170,1.08,31.57,745,0.25,67
Gadus,morhua,53.25,-9.75,7500:239:2,26,11.86,35.22,748,0,14
Gadus,morhua,53.25,-9.25,7500:239:1,19,11.86,35.22,819,0,6
Gadus,morhua,53.25,1.25,1500:131:1,25,10.6,34.59,1468,0.01,83
Gadus,morhua,53.25,-6.25,7500:236:1,7,11.25,34.16,1370,0,3
Gadus,morhua,53.25,0.75,1500:130:2,23,10.25,34.56,1405,0.02,50
Gadus,morhua,53.25,0.25,1500:130:1,18,10.25,34.56,1290,0.02,8
Gadus,morhua,53.25,-5.75,7500:235:2,42,11.07,34.16,1702,0,50
Gadus,morhua,53.25,-14.25,7501:134:1,313,12.19,35.42,638,0,299
Gadus,morhua,53.25,-5.25,7500:235:1,89,11.07,34.16,1384,0,67
Gadus,morhua,53.25,-11.75,7501:131:2,199,12,35.32,651,0,133
Gadus,morhua,53.25,-54.75,7505:134:2,274,1.28,32.38,587,0.2,100
Gadus,morhua,53.25,-11.25,7501:131:1,140,12,35.31,719,0,100
Gadus,morhua,53.25,-4.75,7500:134:2,42,10.98,34.16,1581,0,16
Gadus,morhua,53.25,-54.25,7505:134:1,294,1.28,32.38,551,0.17,133
Gadus,morhua,53.75,-10.75,7501:130:4,136,11.92,35.22,1087,0,66
